1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice,1stFlrSF_transformed,BsmtUnfSF_transformed,GarageArea_transformed,GrLivArea_transformed
1056,0,3,1,846,3,210,308,2,1958,1056,1,8176,70,0,0,6,5,1056,1958,1992,139000,-0.1452260174732443,-0.6798077268085463,-0.7382755362338784,-0.9349453491158839
1966,1174,4,1,0,1,1926,820,3,2009,3140,2,13518,104,860,78,5,9,1926,2008,2009,485000,1.8351675258699525,2.1471112590056785,1.555124358403772,2.4083716928069125
1212,0,3,0,506,5,0,492,1,1978,1212,1,8471,88,46,12,7,6,506,1977,1995,151000,0.29345473060265725,-2.0737247781600754,0.13305570379457962,-0.5251027795691489
1694,0,3,0,1369,6,317,636,2,2004,1694,0,10084,75,186,57,5,8,1686,2004,2005,307000,1.360318940333599,-0.3533451855187522,0.7734391911195057,0.48619378208894004
802,709,3,0,714,6,88,413,3,1997,1511,1,11207,70,0,75,5,6,802,1997,1997,185000,-1.0205613374847082,-1.1897677977592955,-0.232287619029449,0.1384347676454065
1057,0,3,1,731,6,326,246,1,1953,1057,0,7922,68,0,52,7,5,1057,1953,2007,109000,-0.14221316927588393,-0.32872784457391047,-1.0513693266271813,-0.932142354815646
1246,1044,4,1,0,1,777,560,1,1971,2290,1,11340,60,0,0,6,4,777,1885,1950,122500,0.38156559912187854,0.6242484476065844,0.4391292297651594,1.4156098973353235
1377,806,4,1,1002,6,0,786,1,1988,2183,0,13837,69,178,0,5,7,1204,1988,1988,229000,0.7000094717445147,-2.0737247781600754,1.4132761567107415,1.2668721618972796
1699,1523,5,4,1470,6,203,594,1,1990,3222,0,12376,90,0,0,5,7,1673,1990,1990,320000,1.3697151397003478,-0.7039252237901688,0.5896329013084427,2.490339832738258
909,807,2,1,0,1,880,512,2,1996,1716,0,8750,70,0,120,5,7,880,1996,1996,191000,-0.622234404009018,0.7961650896644914,0.22382127000302512,0.5256067607118549
1342,0,3,1,251,3,491,457,1,1967,1342,1,9790,69,0,0,5,6,1372,1967,1967,161500,0.6179865396583747,0.07173742682533411,-0.02739994379306303,-0.21966922535285466
1504,0,2,1,16,6,1330,437,3,2005,1504,0,3182,43,14,20,5,7,1346,2005,2006,191000,0.9811194965394049,1.445559493962565,-0.12007141218763043,0.12436376182071944
1053,0,3,1,0,1,1053,648,2,2003,1992,0,9375,75,768,45,5,8,1053,2003,2004,250000,-0.15428164948277018,1.062720725307359,0.82555063301955,0.9835476635166076
624,628,2,1,510,4,90,462,2,1999,1252,0,2160,24,212,48,5,7,600,1999,2000,160000,-1.818173673826326,-1.1790989197155086,-0.004346572975205004,-0.4279847104821018
999,0,3,1,588,5,411,264,1,1963,999,0,7758,69,0,132,7,5,999,1962,2001,132500,-0.3218328637455355,-0.1118322211973638,-0.9591531129474066,-1.0989670465749362
741,622,3,1,0,4,622,528,1,1966,1363,1,7740,60,0,0,7,4,622,1910,1950,125500,-1.2720737794315384,0.3412926810829277,0.2959766755414419,-0.17294649323552896
1165,0,3,2,312,3,276,490,2,1966,1165,1,9020,82,183,129,7,6,1127,1966,1966,174900,0.16750998704677147,-0.47039908596372015,0.12394319124394865,-0.6431226946423275
1668,0,3,0,1059,6,567,702,2,2002,1668,0,11248,90,215,45,5,9,1626,2002,2002,285000,1.3110086786676884,0.23213003587468586,1.0579680966728888,0.43899272769801206
1158,1218,4,0,0,1,1158,853,2,2005,2376,0,14215,101,380,154,5,8,1158,2005,2006,325300,0.14832017080506468,1.2134112762321685,1.6917955391852182,1.5305153705782275
889,551,3,1,0,1,540,352,1,1940,1440,1,5000,63,0,0,4,5,540,1900,1950,79000,-0.6930095675191756,0.17651398894108436,-0.5229901981952253,-0.007203909102346807
794,676,3,0,182,6,612,388,3,1997,1470,1,13869,69,0,75,6,6,794,1997,1997,177000,-1.0524391179435788,0.32183180923659377,-0.3504291562653298,0.05513530467778386
1541,0,3,4,1201,4,340,532,2,2005,1541,0,12182,95,226,70,5,7,1541,2005,2005,220000,1.0585746231417141,-0.2911287941271342,0.3139539562199908,0.198056591090053
1440,0,4,1,133,5,1307,0,0,1979,1440,3,12108,92,270,0,4,4,1440,1955,1955,118000,0.8425470478209153,1.4154652437573805,-2.586456954841601,-0.007203909102346807
1146,0,3,0,786,6,82,438,2,2003,1146,0,9590,73,442,22,5,7,868,2003,2003,187500,0.11515280248891183,-1.2225498754960586,-0.1154200665729663,-0.6921012300212706
1494,0,3,0,437,2,0,481,3,1995,1494,2,9549,30,0,30,5,8,1494,1995,1996,270000,0.95985953681341,-2.0737247781600754,0.08285397037929562,0.10415568842469206
1462,0,4,1,1170,6,292,738,3,2004,2224,2,8834,74,216,0,5,9,1462,2004,2005,350000,0.8908617971068044,-0.4237063191120419,1.2111264585093457,1.3246548429951774
820,523,3,1,0,1,731,186,1,1921,1343,1,7681,54,0,0,6,5,731,1921,1950,154900,-0.9499793863192556,0.5436254496401239,-1.3682100344406147,-0.21742887669870115
1210,1242,4,1,281,4,747,683,3,1998,2452,0,16226,66,0,50,5,8,1028,1998,1999,267000,0.28819529714576664,0.5719612515564488,0.9765697781257663,1.628865605566405
1127,850,4,1,442,3,374,540,2,1964,1977,1,9500,100,272,52,6,6,816,1964,1978,165000,0.06192333159199558,-0.2030522550235534,0.34983615676127267,0.9602330200100114
1064,703,2,1,495,6,354,504,2,1987,1767,0,5306,44,0,35,7,7,1064,1987,1987,239000,-0.12120242368803627,-0.2543293010758437,0.18759263308126026,0.6151852650717093
1324,0,2,1,863,6,461,550,3,2006,1324,0,6240,48,176,38,5,8,1324,2006,2006,254000,0.5749692571888769,0.004872294022423903,0.39455539050970134,-0.2602648050577158
912,546,3,1,0,1,912,330,1,1948,1458,1,17503,78,0,0,5,6,912,1948,1950,97500,-0.611752144842814,0.8474092530888832,-0.6299905062478971,0.030343704793334793
1314,0,3,1,24,6,1290,440,2,2006,1314,0,9317,78,0,22,5,6,1314,2006,2006,176432,0.5508182101866743,1.3930432497191823,-0.10612307232829499,-0.2830415114689595
1575,0,3,1,430,6,1145,529,2,1992,1575,0,8012,50,0,0,5,6,1575,1992,1992,179200,1.1281323823983942,1.1951532502669964,0.30047327536954277,0.2643293436821313
1620,0,2,2,1022,6,598,912,3,2008,1620,2,12898,89,70,0,5,9,1620,2007,2008,315500,1.2179274160428808,0.29430529967621655,1.933820168907199,0.35001490820751746
1104,684,5,0,0,1,1104,304,1,1957,1788,1,11250,69,0,0,5,4,1104,1957,1989,161500,-0.003721913357368805,1.1368490421135709,-0.758109980228081,0.651369258144377
913,0,3,2,187,2,0,240,1,1990,913,1,8400,70,0,0,5,6,814,1966,1966,129000,-0.6082656912728851,-2.0737247781600754,-1.0823728085988626,-1.3638046256864718
2073,0,3,1,790,5,589,500,1,1978,2073,1,13175,85,119,0,6,6,1542,1978,1988,210000,2.00421719613347,0.27643153573445606,0.16943976280693235,1.106677164424583
764,677,2,1,0,1,776,492,1,1999,1441,0,2645,24,456,0,5,8,776,1999,2000,174000,-1.1748990690158578,0.6225227175595796,0.13305570379457962,-0.005106443707473247
815,875,3,1,0,1,815,225,2,1916,1690,1,8850,65,0,0,6,7,815,1916,1950,144000,-0.9694294546782861,0.6889863945346321,-1.160498080865637,0.47897638107579904
1437,0,3,1,988,3,200,576,1,1999,1437,1,14175,69,0,0,6,5,1188,1956,1987,168000,0.8359017358532029,-0.7143937665642124,0.5101525264829357,-0.01350448993284254
2156,0,3,1,297,4,1203,508,2,1968,2156,1,20781,69,0,80,7,7,1568,1968,2003,262500,2.129462280962704,1.2757981916847585,0.20571972255065682,1.2282630521894913
864,0,2,1,468,3,396,0,0,1979,864,1,5604,67,0,0,6,5,864,1925,1950,98000,-0.7837433813661019,-0.14827448006766514,-2.586456954841601,-1.5253317580593002
536,576,3,1,129,3,175,336,1,1976,1112,1,2592,36,0,0,3,5,536,1976,1976,85000,-2.3009181477949237,-0.8050170518945338,-0.6006853919326773,-0.7816738115454077
1122,1121,4,1,700,5,0,746,2,1990,2243,0,13474,116,246,44,5,7,700,1990,1991,225000,0.04776692124920744,-2.0737247781600754,1.2449778825756,1.3510949833846737
810,518,3,1,0,1,686,210,1,1940,1328,1,9906,57,0,172,4,4,686,1925,1950,107000,-0.9889987577747371,0.4621463728706779,-1.2395600501599056,-0.25119914791660103
968,0,4,1,0,1,656,216,1,1928,968,1,10800,60,0,0,6,4,656,1927,2007,64500,-0.4221461803528781,0.40626486567150405,-1.2078180586697167,-1.1918837258228066
698,698,3,1,0,1,698,384,1,2003,1396,1,8730,60,0,0,7,6,698,1915,2003,153575,-1.462088595431142,0.4841406375551852,-0.36945633591436655,-0.1008682223405341
1856,0,1,0,1445,6,411,834,3,2010,1856,2,11394,88,350,0,2,9,1856,2010,2010,394432,1.651534774047732,-0.1118322211973638,1.6132242276337678,0.7658680768025452
1610,551,3,1,1288,6,294,789,3,2007,2161,2,10562,86,300,120,5,8,1582,2007,2007,325624,1.1981897323793609,-0.4179645186943927,1.425835771266065,1.2354468904158105
1602,0,3,1,1246,5,356,529,3,1977,1602,0,16635,69,126,0,7,6,1602,1977,2000,215000,1.1823114010164997,-0.24913466776578183,0.30047327536954277,0.3160111422152592
630,672,3,1,0,1,630,280,1,1991,1302,1,1680,21,142,0,5,5,630,1971,1971,112000,-1.7877743189161561,0.3567439663576425,-0.8781244043593215,-0.31058854412299824
807,702,3,1,457,6,326,393,3,2002,1509,0,7861,69,0,75,5,6,783,2002,2003,183200,-1.0007981838778865,-0.32872784457391047,-0.32669445427115806,0.13442071274724057
912,0,2,1,737,5,175,352,2,1962,912,1,12968,69,0,0,6,5,912,1962,1962,144000,-0.611752144842814,-0.8050170518945338,-0.5229901981952253,-1.3670192262814096
1004,0,3,1,399,5,605,420,2,1950,1664,1,5000,50,0,24,7,6,1004,1947,1950,159000,-0.30594432943748306,0.30811015812947185,-0.19944015529264011,0.43167001156076085
1390,304,4,1,423,3,758,576,1,1925,1694,1,8400,60,0,0,5,6,1181,1925,1950,136500,0.7299469514994802,0.5912584971767633,0.5101525264829357,0.48619378208894004
747,0,2,1,0,1,747,220,1,1945,747,1,4608,47,0,0,6,4,747,1945,1950,80000,-1.2464372285117558,0.5719612515564488,-1.1867443257583972,-1.9486308926408584
1040,0,2,3,0,4,0,420,1,1950,1040,1,7200,60,0,29,5,4,0,1950,1950,109900,-0.1938221119436536,-2.0737247781600754,-0.19944015529264011,-0.9801341126834022
831,829,3,1,0,1,831,493,2,2002,1660,0,8935,68,95,68,5,7,831,2002,2002,195000,-0.907601854729717,0.7157716283011969,0.1376094716267556,0.4243308102221723
1026,665,3,1,218,2,808,308,1,1924,1691,0,5000,50,0,0,6,5,1026,1924,1950,127000,-0.23695875429961846,0.6771814578108468,-0.7382755362338784,0.4807822282819745
864,0,3,1,398,5,317,720,2,1980,864,0,7200,60,0,0,8,5,864,1950,2002,129000,-0.7837433813661019,-0.3533451855187522,1.1347188125290268,-1.5253317580593002
752,0,2,1,623,5,0,264,1,1984,752,1,7175,50,0,0,5,6,744,1984,1984,125000,-1.225229630202532,-2.0737247781600754,-0.9591531129474066,-1.9293114096649553
963,829,3,1,361,6,602,564,2,2001,1792,0,12435,80,172,96,5,7,963,2001,2001,231500,-0.4386249640919456,0.3022040645187677,0.45691874267344623,0.6582163421818523
764,862,2,1,0,1,764,474,2,2003,1626,0,2628,36,106,27,5,7,764,2003,2003,175500,-1.1748990690158578,0.6017226006928139,0.05080050586621382,0.3612709889361071
1484,0,3,0,428,6,1048,472,2,2006,1484,2,9037,64,32,33,5,8,1476,2006,2006,265900,0.9384572637522961,1.0553531355181816,0.041626849339339245,0.08382069327629219
1675,1818,3,1,0,1,1470,870,1,2003,3493,0,18386,87,0,0,9,7,1470,1880,2002,295000,1.3243594847904172,1.6231423462220091,1.7618305864142665,2.7479999109787543
1652,0,2,1,1572,6,80,840,3,2006,1652,2,13173,108,300,102,5,9,1652,2006,2007,325000,1.2802816296864172,-1.2337514515477546,1.6380705433436187,0.40960264361109855
1276,0,3,1,0,1,1276,350,1,1958,1276,1,9571,68,0,0,3,5,1276,1958,1958,60000,0.4573429445188259,1.374461783438088,-0.5326669770232321,-0.3710977131103139
1112,0,3,1,120,4,736,271,1,1950,1668,1,9600,80,0,0,8,6,856,1950,2005,140000,0.019264519234564004,0.5525149041536532,-0.923598039214554,0.43899272769801206
720,472,4,1,0,1,720,0,0,1979,1192,1,10800,60,0,0,4,4,720,1949,1950,135000,-1.3634590747698734,0.5239561159463265,-2.586456954841601,-0.5747914834346479
884,0,2,0,747,5,0,504,2,1983,884,0,9180,69,0,0,7,5,840,1983,1983,144000,-0.710951226345138,-2.0737247781600754,0.18759263308126026,-1.4583929093637529
1180,0,3,2,1065,6,92,454,2,1988,2062,1,14364,69,128,55,5,7,1157,1988,1989,277000,0.208246993753004,-1.168552069847182,-0.04125362597667955,1.0902227864613567
827,0,2,3,0,0,0,392,2,1967,827,1,7200,60,0,0,7,5,0,1955,2007,107500,-0.9229468567006733,-2.0737247781600754,-0.3314370500874403,-1.6530804764928482
1136,883,3,1,0,1,728,532,1,1997,2019,0,11414,60,0,135,8,7,728,1910,1993,167500,0.08724786772530764,0.5382765168886732,0.3139539562199908,1.0251031526531686
616,688,3,4,0,1,264,336,3,1976,1304,1,2665,69,0,24,6,5,264,1976,1976,115000,-1.8591620949737424,-0.5063527021475746,-0.6006853919326773,-0.30598092449829656
684,684,3,1,0,1,684,216,1,1930,1368,1,3600,60,0,158,7,6,684,1910,1993,114504,-1.5264781900183675,0.45846116856772323,-1.2078180586697167,-0.1619213130865234
840,765,3,1,0,1,840,379,1,1915,1605,1,5790,60,0,0,6,3,840,1915,1950,107400,-0.8733429279817571,0.730719936974804,-0.3932902888590229,0.32170317692931555
2020,0,3,1,1436,6,570,900,3,2009,2020,2,12220,94,305,54,5,10,2006,2009,2009,402861,1.9215983034056372,0.2382233961897964,1.884827985630237,1.026632239665855
625,625,2,1,0,1,625,528,2,2006,1250,0,4251,35,0,54,5,7,625,2006,2007,164700,-1.8130869548293413,0.34709901424418965,0.2959766755414419,-0.4327712234037316
1624,0,2,1,1456,6,168,757,2,1994,1624,0,12461,89,0,114,5,8,1624,1994,1995,262000,1.2257885053240132,-0.8315831995974083,1.291417645810299,0.3575232854217291
845,0,2,1,565,5,280,360,1,1987,845,1,7599,69,0,0,6,4,845,1982,2006,129500,-0.8544678564996891,-0.45859633262854776,-0.48438075662248226,-1.590279301987545
1389,0,2,0,1071,5,195,418,2,1975,1389,1,10010,77,0,38,5,5,1389,1974,1975,170000,0.7276539962854962,-0.7320247147627166,-0.20881507570090913,-0.11602337800344781
968,0,2,1,0,1,968,480,1,1935,968,1,8520,60,0,0,6,5,968,1923,2006,100000,-0.4221461803528781,0.9348735278996447,0.07828004464793212,-1.1918837258228066
546,546,3,1,0,1,546,286,1,1970,1092,1,2001,21,80,0,5,4,546,1970,1970,75000,-2.2422346155385093,0.1889964568088328,-0.8479540400816902,-0.8355675442188442
848,0,1,0,685,6,163,420,3,2003,848,0,4435,69,170,0,5,6,848,2003,2004,144000,-0.8431961477197604,-0.8509134043424594,-0.19944015529264011,-1.579934221131891
1269,0,3,1,374,4,363,308,1,1964,1269,1,7931,70,0,0,6,5,1269,1960,1960,155000,0.43982159586543057,-0.2310723769787763,-0.7382755362338784,-0.38758566228148295
1092,0,3,1,170,2,252,288,1,1962,1092,1,11616,69,116,20,5,5,1092,1962,1962,139000,-0.03851467388752398,-0.5431689557212735,-0.8379224930758024,-0.8355675442188442
1468,795,3,1,795,5,0,539,3,1977,2263,0,16659,69,34,250,7,7,795,1977,1994,235000,0.9039128065209919,-2.0737247781600754,0.34535611554428536,1.378701284704131
952,0,2,1,228,5,724,283,1,1956,952,1,8475,69,0,0,7,4,952,1956,1956,135750,-0.47518040101423664,0.5311266541167028,-0.8630249260956606,-1.240934924490318
736,716,2,1,0,1,736,0,0,1979,1452,1,4456,33,0,0,5,4,736,1920,2008,113000,-1.2935960155320163,0.5525149041536532,-2.586456954841601,0.01787624572955792
1039,0,3,4,841,4,198,504,1,1965,1039,1,11625,75,0,0,4,5,1039,1965,1965,131500,-0.19688405600932937,-0.721418289212662,0.18759263308126026,-0.9829799510501928
1204,0,2,1,866,6,338,412,2,1998,1204,1,4500,32,320,247,5,6,1204,1998,1998,162000,0.27236485789923864,-0.2964499636411587,-0.23698821499069514,-0.5448855717097937
1117,0,3,0,422,5,480,672,2,1976,1117,1,7819,94,0,0,5,6,1029,1976,1976,107000,0.033547505158872545,0.0474747288376317,0.9292593811233975,-0.7683420607660191
2196,0,3,4,485,5,1496,701,2,1990,2196,0,14684,90,234,70,7,7,2158,1990,1991,271900,2.1881147367139184,1.6551331145176031,1.0536939029413361,1.2853026498003652
985,0,3,0,595,6,390,328,1,1977,985,1,8385,65,220,0,8,5,985,1977,1977,149900,-0.36674591117952937,-0.16305285948335338,-0.6397799930021736,-1.1405906187545223
1629,0,3,1,1124,6,1603,880,2,2003,1629,0,10655,85,296,0,5,8,3206,2003,2004,284000,1.2355877705049307,1.7838204074848587,1.8029129370290649,0.36688446675341857
877,600,3,1,0,1,861,216,1,1928,1477,1,6292,52,0,50,7,7,861,1928,1950,145000,-0.7362401385198262,0.765276954314598,-1.2078180586697167,0.06950979064553482
980,0,3,1,560,4,420,484,1,1986,980,1,7064,71,153,0,6,5,980,1977,1977,135000,-0.3829405882893003,-0.09029951832530526,0.0965655501049995,-1.155590348751579
1166,1129,4,1,728,6,367,590,2,1992,2295,0,13346,69,0,40,5,7,1095,1992,2000,268000,0.17024200526081795,-0.22083262315412078,0.5720083269184694,1.422400114389316
900,602,3,1,0,1,602,180,1,1923,1502,0,10592,55,0,0,7,6,602,1923,1996,165000,-0.6538892411602333,0.3022040645187677,-1.4008240950197401,0.12033222229537617
1575,626,4,0,0,4,697,432,1,1966,2201,0,19690,69,0,236,7,6,697,1966,1966,274970,1.1281323823983942,0.48231536761172883,-0.14335683072138755,1.2923641294427453
1050,1028,3,1,789,6,245,836,3,2008,2078,2,10800,85,100,102,5,8,1034,2007,2008,339750,-0.1633630261344727,-0.5650682722741421,1.6215098811491495,1.1141294397160817
800,0,1,1,0,1,264,0,0,1979,800,3,6120,51,0,0,3,2,264,1936,1950,60000,-1.0285009870569601,-0.5063527021475746,-2.586456954841601,-1.749720529336212
1578,0,3,1,0,1,1573,840,2,2008,1578,2,9262,78,194,36,5,8,1573,2008,2009,287090,1.1341978035940563,1.7482052719265158,1.6380705433436187,0.27011251924696694
1932,0,2,0,1336,6,596,774,3,2008,1932,2,12444,96,426,66,5,8,1932,2008,2008,394617,1.779525433030238,0.2903455645803252,1.362951376155341,0.8892826621547925
1507,0,4,1,666,5,409,404,1,1960,1507,1,7910,70,0,0,5,5,1075,1960,1960,127000,0.9874700157757107,-0.11665060197984169,-0.27466701159331647,0.13040167826488064
900,0,3,1,450,4,432,280,1,1970,900,1,9819,69,31,0,5,5,882,1967,1967,122000,-0.6538892411602333,-0.061960626012132015,-0.8781244043593215,-1.4058536466972507
1718,0,3,2,1172,6,528,786,3,2008,1718,2,12456,96,230,48,5,10,1700,2006,2007,337500,1.4051710457564772,0.1513298101861307,1.4132761567107415,0.5291662835224422
1089,661,3,1,0,1,636,240,1,1937,1750,2,9000,50,0,0,6,5,636,1880,1991,124000,-0.04727239467575796,0.3682652615039838,-1.0823728085988626,0.5855975936859582
1383,1015,3,1,719,4,660,834,3,1996,2398,0,11787,95,594,60,5,7,1379,1996,1997,315750,0.7138616178009162,0.41379181116077296,1.6132242276337678,1.5592844011172449
774,1194,4,1,0,4,774,680,3,2009,1968,2,12003,92,84,75,5,8,774,2009,2010,269500,-1.1335548411957017,0.6190677668023259,0.9636805714005827,0.946164669862155
1536,0,3,0,810,6,726,532,2,2002,1536,0,9135,70,113,74,5,7,1536,2002,2003,214000,1.0482167134514633,0.5347041590855642,0.3139539562199908,0.18819544142018327
864,0,2,1,203,3,661,200,1,1938,864,1,8212,45,0,0,3,3,864,1914,1950,58500,-0.7837433813661019,0.4156698200459435,-1.2928269992666124,-1.5253317580593002
3228,0,3,1,1231,6,1969,546,2,1992,3228,0,12692,69,0,75,5,8,3200,1992,1993,430000,3.417960711014228,2.192991520652308,0.376685319332762,2.4962606026733494
1518,631,1,1,1351,6,83,670,2,2003,2149,0,12822,48,0,43,5,7,1434,2003,2003,239686,1.010647931004645,-1.2170020553774339,0.9206426401818765,1.2181794482552073
1320,1320,4,1,0,1,1240,864,1,1950,2640,0,11700,65,0,0,7,7,1240,1880,2003,265979,0.5653307258441184,1.3261855152387485,1.7371405845951493,1.8604091727086527
1682,0,3,1,0,1,1304,530,1,1970,1682,1,10400,80,288,0,6,7,1304,1970,1970,174000,1.3376547901321814,1.4115195525357582,0.3049683531742672,0.46449351149639956
1038,1060,3,4,0,1,1030,878,2,2005,2098,2,10240,80,178,52,5,8,1030,2005,2005,275500,-0.19994893801027622,1.028676473291201,1.7947031896389016,1.143771742837862
864,0,3,1,553,3,0,360,1,1965,864,1,8281,60,0,0,5,5,864,1965,1965,62383,-0.7837433813661019,-2.0737247781600754,-0.48438075662248226,-1.5253317580593002
1168,800,3,0,562,4,29,530,2,1969,1968,1,11075,69,232,189,4,5,784,1969,1969,172000,0.17569904373728565,-1.5950118336768522,0.3049683531742672,0.946164669862155
1097,0,3,1,338,6,702,480,1,1986,1097,1,9672,81,0,0,5,6,1040,1984,1985,152000,-0.023971613425604978,0.49142808570248653,0.07828004464793212,-0.8220081047403022
684,512,3,4,0,1,684,528,1,2005,1196,0,12354,67,0,46,8,6,684,1920,2000,110000,-1.5264781900183675,0.45846116856772323,0.2959766755414419,-0.5647916835998631
1252,668,4,1,57,5,554,451,1,1958,1920,0,13650,69,0,0,5,5,1052,1958,1958,172500,0.396865492332133,0.20552879931711548,-0.05512370732054773,0.8701014777681838
1728,0,6,1,231,2,1497,576,1,1987,1728,1,13101,74,108,0,5,5,1728,1965,1965,142600,1.4236753654286554,1.6563576984143713,0.5101525264829357,0.5469059563859878
1128,903,3,1,804,6,324,577,2,2002,2031,0,9473,75,0,211,5,8,1128,2002,2002,237000,0.06474710208245642,-0.3341674132307039,0.5145796574744044,1.043405615343702
1196,0,2,1,616,2,580,297,2,1956,1196,1,9000,72,74,44,5,6,1196,1956,1956,139000,0.2511348683525379,0.25841449796984317,-0.7929331403904429,-0.5647916835998631
803,0,2,0,116,4,604,360,1,1941,803,1,5000,50,0,0,6,5,720,1941,1950,87000,-1.0165989059927356,0.3061431640064556,-0.48438075662248226,-1.7388334163864887
780,840,4,1,493,3,0,462,3,1969,1620,1,10793,80,263,0,5,5,780,1969,1969,152000,-1.1090029476554852,-2.0737247781600754,-0.004346572975205004,0.35001490820751746
2097,0,1,4,1721,4,356,1134,3,2005,2097,2,20896,49,0,267,5,8,2077,2005,2006,423000,2.040939167499088,-0.24913466776578183,2.82102537949781,1.1422959191321524
1869,0,2,1,0,1,1869,617,2,2007,1869,2,7820,68,362,54,5,9,1869,2007,2007,318061,1.6737941351029852,2.085459290135144,0.6905669570508619,0.787309775007302
956,930,3,1,0,1,930,431,3,1998,1886,0,11214,69,0,0,5,7,930,1998,1999,199900,-0.4618390507370211,0.8758215205818171,-0.14801968889555714,0.8151393635207711
480,0,3,0,50,4,430,308,2,1958,480,1,9000,50,0,0,3,2,480,1949,1950,35311,-2.6511370223798147,-0.06665496525077444,-0.7382755362338784,-3.210831710123996
1296,0,2,3,0,0,0,516,1,1967,1296,1,10791,72,0,0,5,4,0,1967,1967,90000,0.5068810515614398,-2.0737247781600754,0.24189751017112582,-0.32445122980092944
816,0,2,4,690,5,126,288,1,1958,816,1,8877,67,0,0,6,4,816,1938,1958,100000,-0.9655299488826259,-1.0047421536229728,-0.8379224930758024,-1.6920910784833203
