1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
757.0,,,No,549.0,ALQ,195.0,,440.0,Unf,1999.0,1501.0,TA,2280.0,24.0,360.0,0.0,5.0,7.0,744.0,,1999,1999,179400.0
1328.0,1203.0,4.0,Av,56.0,LwQ,1198.0,,752.0,RFn,1995.0,2531.0,Gd,12257.0,65.0,513.0,98.0,5.0,8.0,1318.0,,1995,1995,290000.0
864.0,0.0,2.0,No,612.0,Rec,252.0,,300.0,Unf,2008.0,864.0,TA,9100.0,70.0,0.0,0.0,6.0,6.0,864.0,,1959,1959,127500.0
1301.0,0.0,2.0,Mn,405.0,LwQ,740.0,,440.0,Unf,1965.0,1301.0,Fa,6911.0,60.0,0.0,0.0,5.0,5.0,1145.0,,1924,1950,100000.0
764.0,783.0,3.0,Mn,24.0,GLQ,732.0,,614.0,Unf,2009.0,1547.0,Gd,8640.0,72.0,0.0,45.0,5.0,7.0,756.0,,2009,2009,215200.0
1268.0,1097.0,,Mn,1163.0,GLQ,89.0,,856.0,,1999.0,2365.0,Gd,9430.0,82.0,673.0,128.0,5.0,8.0,1252.0,,1999,1999,337000.0
1494.0,0.0,,Av,437.0,LwQ,0.0,,481.0,Fin,1995.0,1494.0,Ex,9549.0,30.0,0.0,30.0,5.0,8.0,1494.0,,1995,1996,270000.0
1506.0,0.0,2.0,No,0.0,Unf,1498.0,,592.0,,2008.0,1506.0,Ex,14587.0,75.0,284.0,174.0,5.0,9.0,1498.0,,2008,2008,264132.0
980.0,734.0,,No,394.0,,586.0,,496.0,Unf,1988.0,1714.0,TA,10421.0,80.0,42.0,66.0,5.0,7.0,980.0,,1988,1988,196500.0
983.0,767.0,4.0,Mn,660.0,ALQ,323.0,,423.0,Unf,1989.0,1750.0,TA,12508.0,75.0,0.0,0.0,7.0,6.0,983.0,,1940,1985,160000.0
1836.0,0.0,3.0,No,24.0,GLQ,1836.0,,484.0,Fin,2004.0,1836.0,Gd,9100.0,70.0,0.0,33.0,5.0,7.0,1860.0,,2004,2005,216837.0
1690.0,1589.0,4.0,Gd,1416.0,ALQ,234.0,,841.0,Fin,2003.0,3279.0,Ex,53504.0,47.0,603.0,36.0,5.0,8.0,1650.0,,2003,2003,538000.0
858.0,0.0,2.0,Av,685.0,GLQ,173.0,,576.0,Unf,1983.0,858.0,TA,7252.0,,0.0,0.0,5.0,5.0,858.0,120.0,1982,1982,134900.0
1220.0,0.0,2.0,No,836.0,LwQ,0.0,,396.0,Unf,1951.0,1220.0,TA,8877.0,67.0,0.0,0.0,5.0,4.0,836.0,,1951,1951,102000.0
1117.0,0.0,3.0,Av,422.0,ALQ,480.0,,672.0,,1976.0,1117.0,TA,7819.0,94.0,0.0,0.0,5.0,6.0,1029.0,,1976,1976,107000.0
912.0,0.0,2.0,No,456.0,Rec,456.0,,275.0,RFn,1958.0,912.0,TA,10150.0,70.0,1.0,0.0,5.0,5.0,912.0,,1958,1958,114500.0
1973.0,0.0,3.0,Av,0.0,Unf,1935.0,0.0,895.0,Fin,2006.0,1973.0,Gd,14226.0,110.0,375.0,45.0,5.0,8.0,1935.0,,2006,2006,395000.0
1204.0,0.0,2.0,No,866.0,GLQ,338.0,,412.0,,1998.0,1204.0,TA,4500.0,32.0,320.0,247.0,5.0,6.0,1204.0,,1998,1998,162000.0
1614.0,0.0,3.0,Av,20.0,GLQ,1594.0,,865.0,RFn,2005.0,1614.0,Gd,11210.0,86.0,240.0,59.0,5.0,7.0,1614.0,,2005,2006,221500.0
894.0,0.0,3.0,No,762.0,ALQ,102.0,,440.0,Unf,1974.0,894.0,TA,13350.0,100.0,0.0,0.0,5.0,5.0,864.0,,1974,1974,142500.0
2020.0,0.0,4.0,None,0.0,None,0.0,,630.0,Unf,1977.0,2020.0,TA,8400.0,60.0,320.0,0.0,5.0,5.0,0.0,0.0,1977,1977,144000.0
1004.0,0.0,2.0,Gd,975.0,GLQ,0.0,,504.0,Unf,1977.0,1004.0,TA,10530.0,78.0,90.0,0.0,5.0,6.0,975.0,,1977,1977,135000.0
1253.0,0.0,3.0,No,0.0,Unf,1237.0,,402.0,Fin,1995.0,1253.0,TA,7875.0,63.0,38.0,21.0,5.0,7.0,1237.0,,1995,1996,176000.0
810.0,,3.0,No,387.0,ALQ,374.0,0.0,484.0,RFn,1992.0,1603.0,Gd,7153.0,65.0,0.0,124.0,5.0,6.0,761.0,,1992,1992,175900.0
1430.0,0.0,3.0,No,0.0,Unf,1413.0,0.0,605.0,RFn,2001.0,1430.0,Gd,16285.0,67.0,0.0,33.0,5.0,7.0,1413.0,,2001,2002,187100.0
1110.0,0.0,,Av,1097.0,GLQ,0.0,,602.0,Fin,1978.0,1110.0,Gd,9101.0,,104.0,30.0,6.0,5.0,1097.0,,1978,1978,165500.0
742.0,742.0,3.0,No,0.0,Unf,742.0,,0.0,None,,1484.0,TA,6300.0,35.0,0.0,291.0,6.0,6.0,742.0,,1914,2001,128000.0
1342.0,0.0,3.0,No,251.0,Rec,491.0,,457.0,Unf,1967.0,1342.0,TA,9790.0,,0.0,0.0,5.0,6.0,1372.0,,1967,1967,161500.0
966.0,686.0,4.0,No,686.0,LwQ,0.0,,416.0,Unf,1961.0,1652.0,TA,10800.0,60.0,0.0,0.0,6.0,5.0,686.0,,1915,1950,139000.0
956.0,1128.0,4.0,No,656.0,GLQ,300.0,,618.0,RFn,2004.0,2084.0,Gd,10142.0,76.0,0.0,45.0,5.0,7.0,956.0,,2004,2004,233000.0
901.0,0.0,2.0,No,0.0,Unf,901.0,0.0,281.0,Unf,1954.0,901.0,TA,6000.0,50.0,0.0,0.0,7.0,4.0,901.0,,1954,2000,107900.0
976.0,1111.0,5.0,Gd,568.0,LwQ,264.0,,444.0,Fin,1966.0,2087.0,Gd,12205.0,,157.0,168.0,8.0,6.0,832.0,,1966,2007,187500.0
1145.0,0.0,2.0,No,16.0,GLQ,1129.0,,397.0,Fin,2005.0,1145.0,Gd,3182.0,43.0,11.0,16.0,5.0,7.0,1145.0,,2005,2006,160200.0
1062.0,0.0,3.0,Av,539.0,ALQ,490.0,,539.0,RFn,1976.0,1062.0,TA,11333.0,,0.0,0.0,5.0,6.0,1029.0,120.0,1976,1976,146800.0
1127.0,886.0,3.0,Av,862.0,,255.0,,455.0,Unf,1997.0,2013.0,TA,9920.0,92.0,0.0,130.0,5.0,7.0,1117.0,,1996,1997,269790.0
1496.0,0.0,,Av,0.0,Unf,1496.0,,474.0,,2007.0,1496.0,Gd,9158.0,76.0,140.0,130.0,5.0,8.0,1496.0,,2007,2007,225000.0
1086.0,809.0,3.0,No,0.0,Unf,712.0,,409.0,Fin,1994.0,1895.0,Gd,10832.0,,0.0,46.0,5.0,7.0,712.0,,1994,1996,194500.0
888.0,676.0,3.0,No,0.0,Unf,650.0,0.0,476.0,Unf,1980.0,1564.0,TA,8400.0,70.0,130.0,50.0,6.0,6.0,650.0,,1980,1981,171000.0
1285.0,0.0,3.0,No,0.0,Unf,660.0,,528.0,RFn,1977.0,1285.0,TA,8197.0,71.0,148.0,0.0,5.0,6.0,660.0,,1977,1977,143500.0
773.0,0.0,2.0,No,570.0,,203.0,,240.0,Unf,1953.0,773.0,TA,7677.0,57.0,0.0,0.0,5.0,5.0,773.0,,1953,1953,110000.0
1966.0,1174.0,4.0,No,0.0,Unf,1926.0,,820.0,Fin,2009.0,3140.0,Ex,13518.0,104.0,860.0,78.0,5.0,9.0,1926.0,,2008,2009,485000.0
981.0,787.0,3.0,No,569.0,ALQ,162.0,,240.0,Unf,1939.0,1768.0,Gd,7200.0,60.0,252.0,0.0,7.0,5.0,731.0,,1937,1950,175000.0
616.0,1072.0,4.0,Gd,462.0,GLQ,154.0,185.0,603.0,RFn,1997.0,1688.0,Gd,12798.0,79.0,0.0,114.0,5.0,6.0,616.0,,1997,1997,200000.0
1196.0,0.0,2.0,No,197.0,LwQ,999.0,,440.0,Unf,1957.0,1196.0,TA,4800.0,40.0,0.0,0.0,7.0,4.0,1196.0,,1916,1990,109900.0
728.0,728.0,3.0,Av,648.0,GLQ,80.0,,410.0,Fin,2005.0,1456.0,Gd,8199.0,63.0,0.0,18.0,5.0,7.0,728.0,36.0,2005,2005,189000.0
1734.0,1088.0,,Gd,0.0,Unf,1734.0,,1020.0,RFn,2009.0,2822.0,Ex,13891.0,107.0,424.0,170.0,5.0,9.0,1734.0,,2008,2009,582933.0
1128.0,0.0,2.0,No,812.0,LwQ,124.0,,286.0,Unf,1954.0,1128.0,TA,9000.0,75.0,0.0,0.0,5.0,5.0,936.0,,1954,1954,118000.0
1428.0,0.0,3.0,No,0.0,,1417.0,,554.0,RFn,2008.0,1428.0,Ex,12274.0,91.0,256.0,60.0,5.0,7.0,1417.0,,2008,2008,227680.0
980.0,,3.0,Av,400.0,,100.0,,384.0,Fin,1967.0,980.0,TA,9750.0,75.0,0.0,0.0,5.0,5.0,980.0,,1967,1967,135500.0
1072.0,504.0,,Gd,1309.0,GLQ,15.0,,528.0,RFn,1923.0,1576.0,Gd,21384.0,144.0,0.0,312.0,6.0,5.0,1324.0,,1923,2004,223500.0
1086.0,0.0,3.0,Av,516.0,ALQ,380.0,,484.0,RFn,1966.0,1086.0,TA,13400.0,85.0,1047.0,0.0,5.0,5.0,1024.0,,1966,1966,159950.0
1075.0,1063.0,2.0,No,0.0,Unf,849.0,,360.0,Unf,1910.0,2138.0,TA,8100.0,90.0,0.0,156.0,5.0,5.0,849.0,,1898,1965,106000.0
1309.0,0.0,3.0,No,663.0,ALQ,0.0,,484.0,RFn,1974.0,1309.0,Gd,10140.0,78.0,99.0,0.0,6.0,6.0,1040.0,,1974,1999,181000.0
848.0,0.0,1.0,Gd,662.0,GLQ,186.0,,420.0,Fin,2004.0,848.0,Gd,4438.0,,169.0,0.0,5.0,6.0,848.0,,2004,2004,144500.0
1044.0,0.0,2.0,Av,0.0,Unf,540.0,,504.0,Unf,1952.0,1044.0,Fa,8712.0,66.0,0.0,0.0,5.0,5.0,540.0,0.0,1952,1952,55993.0
1442.0,0.0,4.0,No,608.0,Rec,834.0,,301.0,RFn,1958.0,1442.0,TA,9750.0,75.0,243.0,0.0,6.0,6.0,1442.0,,1958,1958,157900.0
686.0,564.0,3.0,No,0.0,Unf,686.0,,280.0,,1955.0,1250.0,Fa,8248.0,45.0,0.0,0.0,7.0,5.0,686.0,,1918,1950,116000.0
1661.0,0.0,3.0,No,0.0,Unf,1649.0,0.0,598.0,RFn,1998.0,1661.0,Gd,12137.0,48.0,442.0,34.0,5.0,7.0,1649.0,,1998,1998,224900.0
1008.0,0.0,2.0,No,486.0,BLQ,522.0,,275.0,,1954.0,1008.0,TA,11425.0,,0.0,0.0,6.0,5.0,1008.0,,1954,1954,137000.0
1689.0,0.0,3.0,No,1218.0,GLQ,350.0,,857.0,RFn,2002.0,1689.0,Gd,13265.0,,148.0,59.0,5.0,8.0,1568.0,,2002,2002,271000.0
1052.0,0.0,3.0,Av,504.0,,506.0,,440.0,Unf,1971.0,1052.0,TA,8816.0,80.0,80.0,0.0,7.0,6.0,1010.0,,1971,1971,155000.0
1358.0,,,Mn,733.0,,625.0,0.0,484.0,RFn,2010.0,1358.0,Gd,6371.0,44.0,128.0,35.0,5.0,7.0,1358.0,,2009,2010,224000.0
798.0,,3.0,No,0.0,Unf,798.0,,595.0,RFn,2003.0,1640.0,Gd,7226.0,72.0,0.0,45.0,5.0,7.0,798.0,0.0,2003,2003,183000.0
936.0,0.0,2.0,No,0.0,Unf,936.0,112.0,576.0,Unf,1974.0,936.0,TA,6000.0,60.0,0.0,32.0,4.0,4.0,936.0,,1953,1953,93000.0
847.0,886.0,3.0,Gd,0.0,Unf,847.0,,433.0,Fin,2003.0,1733.0,Gd,12394.0,,0.0,48.0,5.0,7.0,847.0,,2003,2003,225000.0
944.0,545.0,3.0,No,0.0,Unf,778.0,,240.0,Unf,1940.0,1489.0,TA,9900.0,60.0,0.0,0.0,7.0,6.0,778.0,,1940,1950,139500.0
1489.0,0.0,3.0,No,0.0,Unf,1489.0,,776.0,RFn,2006.0,1489.0,Gd,11216.0,81.0,0.0,140.0,5.0,8.0,1489.0,,2006,2006,232600.0
2084.0,,2.0,Av,1636.0,GLQ,442.0,,1220.0,Fin,2007.0,2084.0,Ex,14803.0,114.0,816.0,45.0,5.0,10.0,2078.0,,2007,2008,385000.0
784.0,0.0,2.0,No,784.0,ALQ,0.0,,0.0,None,,784.0,Gd,6130.0,50.0,0.0,0.0,6.0,5.0,784.0,,1924,1950,109500.0
1434.0,0.0,3.0,No,20.0,GLQ,1434.0,,527.0,RFn,2001.0,1434.0,Gd,8529.0,65.0,0.0,39.0,5.0,7.0,1454.0,,2001,2001,189000.0
1160.0,966.0,3.0,Gd,249.0,LwQ,0.0,0.0,538.0,Fin,1967.0,2126.0,TA,28698.0,,0.0,0.0,5.0,5.0,1013.0,,1967,1967,185000.0
520.0,623.0,2.0,No,0.0,Unf,600.0,0.0,480.0,RFn,2005.0,1223.0,Gd,2544.0,24.0,0.0,166.0,5.0,7.0,600.0,,2005,2005,147400.0
1392.0,0.0,3.0,No,1040.0,Rec,352.0,,458.0,RFn,1957.0,1392.0,TA,11900.0,80.0,387.0,0.0,5.0,6.0,1392.0,0.0,1957,1957,166000.0
520.0,600.0,2.0,No,0.0,Unf,600.0,0.0,480.0,RFn,2005.0,1200.0,Gd,3180.0,30.0,0.0,166.0,5.0,7.0,600.0,,2005,2005,151000.0
941.0,888.0,3.0,No,483.0,GLQ,458.0,,613.0,RFn,2003.0,1829.0,Gd,9548.0,44.0,223.0,39.0,6.0,7.0,941.0,,2003,2003,237000.0
1516.0,0.0,3.0,No,196.0,Rec,975.0,,472.0,RFn,1964.0,1516.0,TA,10004.0,100.0,180.0,0.0,6.0,6.0,1516.0,,1964,1964,167000.0
1144.0,0.0,3.0,No,572.0,Rec,572.0,,456.0,Unf,1961.0,1144.0,TA,7875.0,75.0,136.0,0.0,6.0,5.0,1144.0,,1961,1961,139950.0
1067.0,0.0,2.0,No,442.0,BLQ,625.0,,436.0,Unf,1996.0,1067.0,Gd,9600.0,60.0,0.0,0.0,7.0,4.0,1067.0,,1950,1995,128000.0
1559.0,0.0,,No,338.0,Rec,1221.0,,812.0,Unf,1948.0,1559.0,TA,8100.0,90.0,0.0,116.0,6.0,5.0,1559.0,,1948,1973,153500.0
483.0,504.0,2.0,No,330.0,BLQ,153.0,0.0,264.0,Unf,1973.0,987.0,TA,1680.0,21.0,158.0,0.0,5.0,6.0,483.0,,1973,1973,100000.0
1099.0,0.0,3.0,No,0.0,Unf,1099.0,,352.0,Unf,1999.0,1099.0,Gd,9525.0,75.0,0.0,0.0,6.0,5.0,1099.0,,1995,2006,144000.0
768.0,432.0,3.0,No,352.0,BLQ,416.0,,240.0,Unf,1946.0,1200.0,TA,11767.0,70.0,0.0,0.0,6.0,5.0,768.0,0.0,1946,1995,130500.0
810.0,672.0,,No,156.0,BLQ,516.0,,400.0,Unf,1934.0,1482.0,Fa,12155.0,,0.0,0.0,8.0,6.0,672.0,,1925,1950,140000.0
958.0,581.0,3.0,No,0.0,Unf,650.0,,686.0,Unf,1983.0,1539.0,Gd,10440.0,60.0,0.0,78.0,8.0,5.0,650.0,,1904,2002,157500.0
1165.0,0.0,3.0,Gd,312.0,Rec,276.0,,490.0,RFn,1966.0,1165.0,TA,9020.0,82.0,183.0,129.0,7.0,6.0,1127.0,,1966,1966,174900.0
1800.0,0.0,6.0,No,0.0,Unf,1800.0,,0.0,None,,1800.0,TA,8000.0,80.0,0.0,0.0,4.0,5.0,1800.0,,1961,1961,141000.0
876.0,540.0,4.0,Mn,0.0,Unf,876.0,,720.0,Unf,1949.0,1416.0,TA,12665.0,100.0,0.0,0.0,8.0,5.0,876.0,,1915,1950,153900.0
1701.0,0.0,3.0,Gd,1390.0,ALQ,0.0,,611.0,Fin,1975.0,1701.0,TA,16647.0,,0.0,0.0,5.0,5.0,1390.0,,1975,1981,171000.0
1006.0,769.0,3.0,No,513.0,ALQ,227.0,,425.0,,1993.0,1775.0,Gd,9317.0,75.0,137.0,72.0,5.0,7.0,740.0,,1993,1993,213000.0
864.0,0.0,,Av,460.0,BLQ,404.0,,338.0,Unf,1972.0,864.0,TA,15523.0,36.0,0.0,0.0,6.0,5.0,864.0,,1972,1972,133500.0
1307.0,1051.0,5.0,No,0.0,Unf,907.0,,360.0,,1908.0,2358.0,TA,45600.0,75.0,0.0,40.0,8.0,6.0,907.0,,1908,1997,240000.0
1094.0,761.0,3.0,No,0.0,Unf,528.0,,512.0,RFn,1976.0,1855.0,TA,9600.0,80.0,360.0,100.0,7.0,6.0,528.0,,1976,1994,187000.0
848.0,0.0,1.0,Av,659.0,GLQ,189.0,,420.0,Fin,2003.0,848.0,Gd,4435.0,36.0,170.0,0.0,5.0,6.0,848.0,140.0,2003,2003,131500.0
1456.0,0.0,2.0,Gd,0.0,Unf,1273.0,,400.0,Fin,2003.0,1456.0,Gd,3196.0,,40.0,20.0,5.0,8.0,1273.0,143.0,2003,2003,215000.0
918.0,728.0,4.0,No,364.0,Rec,554.0,,240.0,Unf,1941.0,1646.0,TA,7128.0,53.0,0.0,0.0,5.0,7.0,918.0,,1941,1950,164000.0
1445.0,0.0,,Gd,564.0,,563.0,,645.0,RFn,1964.0,1445.0,TA,12095.0,,115.0,0.0,6.0,6.0,1127.0,,1964,1964,158000.0
1779.0,0.0,3.0,Mn,306.0,ALQ,372.0,,454.0,Unf,1955.0,1779.0,TA,17920.0,102.0,0.0,418.0,4.0,5.0,1763.0,,1955,1974,170000.0
1040.0,0.0,3.0,No,659.0,ALQ,381.0,,260.0,Unf,1962.0,1040.0,TA,6897.0,,0.0,104.0,8.0,5.0,1040.0,,1962,2010,127000.0
1026.0,0.0,3.0,Gd,505.0,GLQ,0.0,,576.0,Unf,1981.0,1026.0,TA,10970.0,,0.0,0.0,6.0,6.0,940.0,,1978,1978,147000.0
702.0,779.0,3.0,No,0.0,Unf,702.0,,343.0,Fin,1994.0,1481.0,TA,8125.0,65.0,0.0,36.0,5.0,6.0,702.0,,1994,1995,174000.0
1370.0,0.0,3.0,No,0.0,Unf,1090.0,,479.0,RFn,1976.0,1370.0,TA,10400.0,80.0,189.0,0.0,5.0,7.0,1090.0,,1976,1976,152000.0
1512.0,1142.0,4.0,Mn,619.0,BLQ,435.0,,619.0,,1968.0,2654.0,Gd,11029.0,,220.0,65.0,7.0,6.0,1054.0,,1968,1984,250000.0
912.0,514.0,3.0,No,0.0,Unf,912.0,,216.0,Unf,1925.0,1426.0,Gd,7642.0,55.0,0.0,240.0,8.0,7.0,912.0,,1918,1998,189950.0
1039.0,0.0,3.0,Mn,841.0,BLQ,198.0,,504.0,Unf,1965.0,1039.0,TA,11625.0,75.0,0.0,0.0,4.0,5.0,1039.0,,1965,1965,131500.0
1097.0,,3.0,No,338.0,GLQ,702.0,,480.0,Unf,1986.0,1097.0,TA,9672.0,81.0,0.0,0.0,5.0,6.0,1040.0,,1984,1985,152000.0
1148.0,0.0,3.0,No,1148.0,BLQ,0.0,,672.0,Unf,1959.0,1148.0,TA,7931.0,70.0,0.0,0.0,5.0,5.0,1148.0,,1959,1959,132500.0
1372.0,,3.0,No,0.0,Unf,1372.0,0.0,529.0,Fin,2008.0,1372.0,Gd,8640.0,72.0,0.0,140.0,5.0,7.0,1372.0,,2007,2008,250580.0
1002.0,0.0,3.0,No,828.0,BLQ,174.0,,902.0,Unf,1973.0,1002.0,TA,8750.0,,76.0,0.0,6.0,5.0,1002.0,,1970,1970,148500.0
1646.0,0.0,3.0,Av,0.0,,1638.0,,870.0,RFn,2007.0,1646.0,Gd,10656.0,67.0,274.0,80.0,5.0,8.0,1638.0,,2006,2007,248900.0
1120.0,0.0,3.0,No,932.0,ALQ,108.0,,544.0,RFn,1961.0,1120.0,Fa,6970.0,85.0,0.0,0.0,5.0,4.0,1040.0,,1961,1961,129000.0
1547.0,720.0,2.0,None,0.0,None,0.0,,672.0,Unf,1979.0,2320.0,TA,14762.0,,0.0,144.0,6.0,5.0,0.0,,1948,1950,169000.0
1062.0,887.0,3.0,No,750.0,GLQ,300.0,,574.0,Fin,1993.0,1949.0,Gd,9938.0,80.0,246.0,90.0,5.0,7.0,1050.0,,1993,1994,236000.0
894.0,0.0,2.0,No,0.0,Unf,894.0,,308.0,,1962.0,894.0,TA,6600.0,60.0,0.0,0.0,5.0,5.0,894.0,,1962,1962,109500.0
804.0,878.0,3.0,No,505.0,GLQ,299.0,,523.0,RFn,1998.0,1682.0,Gd,8750.0,70.0,116.0,77.0,5.0,6.0,804.0,,1998,1998,200500.0
910.0,0.0,3.0,Av,0.0,Unf,105.0,,414.0,Unf,1953.0,910.0,Gd,8892.0,74.0,0.0,0.0,7.0,5.0,105.0,196.0,1953,1996,116000.0
1036.0,0.0,3.0,No,375.0,Rec,457.0,,288.0,Unf,1949.0,1268.0,TA,12144.0,60.0,0.0,28.0,7.0,5.0,832.0,,1949,1950,133000.0
676.0,455.0,,No,0.0,Unf,676.0,,200.0,Unf,1941.0,1131.0,TA,5720.0,52.0,0.0,0.0,6.0,5.0,676.0,,1941,1950,66500.0
1184.0,1426.0,4.0,Av,64.0,GLQ,1120.0,,550.0,Fin,2007.0,2610.0,Ex,9000.0,75.0,0.0,364.0,5.0,8.0,1184.0,,2007,2007,303477.0
1040.0,0.0,3.0,Gd,633.0,ALQ,431.0,,648.0,Unf,1963.0,1040.0,TA,25286.0,94.0,0.0,0.0,5.0,4.0,1064.0,,1963,1963,132250.0
1462.0,,4.0,No,1170.0,GLQ,292.0,,738.0,Fin,2004.0,2224.0,Ex,8834.0,74.0,216.0,0.0,5.0,9.0,1462.0,,2004,2005,350000.0
1155.0,0.0,3.0,Av,899.0,ALQ,210.0,,576.0,Unf,1987.0,1155.0,Gd,11782.0,88.0,0.0,0.0,7.0,5.0,1109.0,192.0,1961,1995,148000.0
864.0,0.0,3.0,No,646.0,ALQ,218.0,0.0,336.0,Unf,1978.0,864.0,TA,7000.0,,90.0,0.0,8.0,5.0,864.0,,1978,2005,136500.0
1090.0,0.0,2.0,No,980.0,ALQ,110.0,,450.0,Fin,2005.0,1090.0,TA,7024.0,60.0,0.0,49.0,5.0,5.0,1090.0,,2005,2006,157000.0
1187.0,530.0,3.0,Mn,902.0,LwQ,254.0,,400.0,RFn,1990.0,1717.0,Gd,13758.0,44.0,117.0,36.0,5.0,7.0,1156.0,,1990,1991,187500.0
808.0,785.0,3.0,No,0.0,Unf,808.0,,389.0,RFn,1993.0,1593.0,TA,9636.0,,0.0,40.0,5.0,6.0,808.0,,1992,1993,178000.0
954.0,795.0,5.0,No,0.0,Unf,795.0,,440.0,Unf,1997.0,2230.0,TA,6204.0,60.0,0.0,188.0,5.0,4.0,795.0,,1912,1950,118500.0
892.0,0.0,3.0,No,432.0,BLQ,460.0,,288.0,RFn,1967.0,892.0,TA,7150.0,65.0,60.0,0.0,5.0,5.0,892.0,0.0,1967,1967,100000.0
1709.0,0.0,2.0,Av,1238.0,GLQ,460.0,,506.0,Fin,1999.0,1709.0,Gd,5119.0,50.0,60.0,65.0,5.0,9.0,1698.0,,1999,2000,328900.0
1712.0,0.0,4.0,No,528.0,LwQ,1098.0,,588.0,Fin,2005.0,1712.0,TA,8393.0,70.0,122.0,54.0,5.0,5.0,1626.0,,1959,2005,145000.0
872.0,521.0,3.0,No,0.0,Unf,816.0,,300.0,Unf,1955.0,1393.0,TA,16466.0,59.0,0.0,0.0,7.0,5.0,816.0,,1955,1955,135500.0
2217.0,0.0,4.0,Gd,351.0,ALQ,1043.0,,621.0,Unf,1970.0,2217.0,Gd,15865.0,95.0,0.0,207.0,6.0,8.0,2217.0,,1970,1970,268000.0
1505.0,0.0,2.0,No,1024.0,,481.0,,505.0,RFn,1953.0,1505.0,TA,12160.0,128.0,90.0,0.0,4.0,6.0,1505.0,,1953,1953,149500.0
672.0,252.0,,Mn,0.0,,672.0,,576.0,Unf,2003.0,924.0,TA,8064.0,60.0,0.0,0.0,7.0,5.0,672.0,,1949,2006,122900.0
918.0,765.0,3.0,No,226.0,LwQ,192.0,,440.0,RFn,1978.0,1683.0,TA,11184.0,70.0,92.0,0.0,5.0,6.0,918.0,,1978,1978,172500.0
1068.0,0.0,3.0,No,663.0,GLQ,396.0,,264.0,RFn,1963.0,1068.0,TA,8414.0,70.0,0.0,0.0,8.0,6.0,1059.0,,1963,2003,154500.0
1383.0,0.0,3.0,Mn,1064.0,BLQ,319.0,,354.0,,1954.0,1383.0,TA,13284.0,,0.0,116.0,5.0,5.0,1383.0,,1954,1954,165000.0
1535.0,0.0,4.0,None,0.0,None,0.0,,400.0,Unf,1979.0,1535.0,TA,7018.0,64.0,0.0,0.0,5.0,5.0,0.0,,1979,1979,118858.0
983.0,813.0,4.0,No,400.0,BLQ,380.0,,483.0,RFn,1963.0,1796.0,TA,7056.0,71.0,415.0,50.0,5.0,6.0,780.0,,1963,1963,140000.0
951.0,0.0,2.0,No,285.0,ALQ,666.0,,327.0,Unf,1936.0,951.0,TA,8765.0,50.0,0.0,28.0,6.0,4.0,951.0,,1936,1950,106500.0
1120.0,1120.0,6.0,None,0.0,None,0.0,,528.0,Unf,1979.0,2240.0,TA,7018.0,64.0,0.0,0.0,5.0,5.0,0.0,,1979,1979,142953.0
2364.0,0.0,,Gd,2188.0,GLQ,142.0,,820.0,Fin,2009.0,2364.0,Ex,12919.0,100.0,760.0,67.0,5.0,9.0,2330.0,,2009,2010,611657.0
1236.0,0.0,3.0,No,465.0,BLQ,447.0,,288.0,Unf,1961.0,1236.0,TA,6993.0,65.0,0.0,0.0,7.0,5.0,912.0,,1961,1994,135000.0
858.0,0.0,2.0,No,322.0,ALQ,536.0,,684.0,Unf,1979.0,858.0,TA,7340.0,,0.0,0.0,6.0,4.0,858.0,,1971,1971,110000.0
1306.0,0.0,2.0,Mn,860.0,BLQ,132.0,,756.0,Unf,1968.0,1306.0,TA,8712.0,64.0,0.0,0.0,7.0,5.0,992.0,,1957,2000,153000.0
807.0,702.0,3.0,No,0.0,Unf,783.0,,393.0,Fin,2003.0,1509.0,Gd,7875.0,63.0,0.0,75.0,5.0,7.0,783.0,0.0,2003,2003,180000.0
1670.0,0.0,3.0,No,0.0,Unf,1670.0,,690.0,RFn,2006.0,1670.0,Gd,14859.0,50.0,27.0,60.0,5.0,7.0,1670.0,,2006,2006,240000.0
902.0,0.0,3.0,No,599.0,GLQ,277.0,,288.0,Unf,1967.0,902.0,TA,6173.0,,75.0,0.0,6.0,5.0,876.0,,1967,1967,125500.0
1063.0,0.0,3.0,No,354.0,Rec,412.0,,280.0,RFn,1954.0,1063.0,TA,9920.0,80.0,110.0,0.0,5.0,5.0,1056.0,,1954,1954,128000.0
1636.0,0.0,3.0,No,63.0,GLQ,1560.0,,865.0,RFn,2006.0,1636.0,Gd,13501.0,116.0,208.0,60.0,5.0,8.0,1623.0,,2006,2006,255000.0
1020.0,1037.0,3.0,No,223.0,Rec,794.0,0.0,180.0,Fin,1936.0,2057.0,Gd,11500.0,86.0,0.0,0.0,7.0,7.0,1017.0,,1936,1987,250000.0
902.0,0.0,2.0,Av,301.0,BLQ,239.0,,484.0,Unf,1983.0,902.0,TA,8885.0,,0.0,0.0,5.0,5.0,864.0,,1983,1983,131000.0
742.0,742.0,3.0,No,0.0,Unf,742.0,,390.0,Fin,2005.0,1484.0,Gd,12589.0,149.0,0.0,24.0,5.0,6.0,742.0,,2005,2005,174000.0
